frame-00967.bmp: radius 7.260788e-10, zoom level 1.377261e+09
frame-00966.bmp: radius 7.420525e-10, zoom level 1.347613e+09
frame-00965.bmp: radius 7.583777e-10, zoom level 1.318604e+09
frame-00842.bmp: radius 1.102417e-08, zoom level 9.070981e+07
frame-00964.bmp: radius 7.750620e-10, zoom level 1.290219e+09
frame-00963.bmp: radius 7.921134e-10, zoom level 1.262446e+09
frame-00962.bmp: radius 8.095399e-10, zoom level 1.235270e+09
frame-00843.bmp: radius 1.078686e-08, zoom level 9.270543e+07
frame-00961.bmp: radius 8.273497e-10, zoom level 1.208679e+09
frame-00960.bmp: radius 8.455514e-10, zoom level 1.182660e+09
frame-00844.bmp: radius 1.055465e-08, zoom level 9.474495e+07
frame-00959.bmp: radius 8.641536e-10, zoom level 1.157202e+09
frame-00145.bmp: radius 4.262065e-02, zoom level 2.346280e+01
frame-00958.bmp: radius 8.831649e-10, zoom level 1.132291e+09
frame-00845.bmp: radius 1.032745e-08, zoom level 9.682934e+07
frame-00957.bmp: radius 9.025946e-10, zoom level 1.107917e+09
frame-00846.bmp: radius 1.010514e-08, zoom level 9.895958e+07
frame-00956.bmp: radius 9.224517e-10, zoom level 1.084068e+09
frame-00955.bmp: radius 9.427456e-10, zoom level 1.060732e+09
frame-00847.bmp: radius 9.887608e-09, zoom level 1.011367e+08
frame-00144.bmp: radius 4.355831e-02, zoom level 2.295773e+01
frame-00954.bmp: radius 9.634860e-10, zoom level 1.037898e+09
frame-00848.bmp: radius 9.674764e-09, zoom level 1.033617e+08
frame-00953.bmp: radius 9.846827e-10, zoom level 1.015556e+09
frame-00849.bmp: radius 9.466501e-09, zoom level 1.056357e+08
frame-00952.bmp: radius 1.006346e-09, zoom level 9.936943e+08
frame-00850.bmp: radius 9.262721e-09, zoom level 1.079596e+08
frame-00143.bmp: radius 4.451659e-02, zoom level 2.246353e+01
frame-00951.bmp: radius 1.028485e-09, zoom level 9.723036e+08
frame-00851.bmp: radius 9.063328e-09, zoom level 1.103348e+08
frame-01214.bmp: radius 3.362115e-12, zoom level 2.974319e+11
frame-01213.bmp: radius 3.436081e-12, zoom level 2.910292e+11
frame-00950.bmp: radius 1.051112e-09, zoom level 9.513734e+08
frame-01215.bmp: radius 3.289740e-12, zoom level 3.039754e+11
frame-01216.bmp: radius 3.218924e-12, zoom level 3.106628e+11
frame-01212.bmp: radius 3.511675e-12, zoom level 2.847644e+11
frame-01211.bmp: radius 3.588932e-12, zoom level 2.786345e+11
frame-01219.bmp: radius 3.015491e-12, zoom level 3.316210e+11
frame-01210.bmp: radius 3.667888e-12, zoom level 2.726364e+11
frame-01217.bmp: radius 3.149632e-12, zoom level 3.174974e+11
frame-01218.bmp: radius 3.081832e-12, zoom level 3.244824e+11
frame-01222.bmp: radius 2.824915e-12, zoom level 3.539930e+11
frame-01209.bmp: radius 3.748582e-12, zoom level 2.667676e+11
frame-01221.bmp: radius 2.887063e-12, zoom level 3.463728e+11
frame-01220.bmp: radius 2.950578e-12, zoom level 3.389166e+11
frame-00852.bmp: radius 8.868227e-09, zoom level 1.127621e+08
frame-01223.bmp: radius 2.764104e-12, zoom level 3.617808e+11
frame-00949.bmp: radius 1.074236e-09, zoom level 9.308937e+08
frame-01208.bmp: radius 3.831050e-12, zoom level 2.610250e+11
frame-01224.bmp: radius 2.704603e-12, zoom level 3.697400e+11
frame-01225.bmp: radius 2.646383e-12, zoom level 3.778743e+11
frame-01226.bmp: radius 2.589416e-12, zoom level 3.861875e+11
frame-01207.bmp: radius 3.915334e-12, zoom level 2.554061e+11
frame-01227.bmp: radius 2.533675e-12, zoom level 3.946837e+11
frame-01206.bmp: radius 4.001471e-12, zoom level 2.499081e+11
frame-01205.bmp: radius 4.089503e-12, zoom level 2.445285e+11
frame-01228.bmp: radius 2.479134e-12, zoom level 4.033667e+11
frame-01203.bmp: radius 4.271421e-12, zoom level 2.341141e+11
frame-01204.bmp: radius 4.179472e-12, zoom level 2.392647e+11
frame-00142.bmp: radius 4.549596e-02, zoom level 2.197998e+01
frame-01202.bmp: radius 4.365392e-12, zoom level 2.290745e+11
frame-01229.bmp: radius 2.425767e-12, zoom level 4.122408e+11
frame-00853.bmp: radius 8.677325e-09, zoom level 1.152429e+08
frame-00948.bmp: radius 1.097870e-09, zoom level 9.108549e+08
frame-01201.bmp: radius 4.461431e-12, zoom level 2.241433e+11
frame-01230.bmp: radius 2.373549e-12, zoom level 4.213101e+11
frame-01231.bmp: radius 2.322455e-12, zoom level 4.305789e+11
frame-01200.bmp: radius 4.559582e-12, zoom level 2.193183e+11
frame-01236.bmp: radius 2.083017e-12, zoom level 4.800729e+11
frame-01237.bmp: radius 2.038177e-12, zoom level 4.906345e+11
frame-01238.bmp: radius 1.994302e-12, zoom level 5.014285e+11
frame-01232.bmp: radius 2.272461e-12, zoom level 4.400516e+11
frame-01239.bmp: radius 1.951372e-12, zoom level 5.124599e+11
frame-01199.bmp: radius 4.659893e-12, zoom level 2.145972e+11
frame-01233.bmp: radius 2.223543e-12, zoom level 4.497328e+11
frame-01235.bmp: radius 2.128843e-12, zoom level 4.697387e+11
frame-00947.bmp: radius 1.122023e-09, zoom level 8.912475e+08
frame-01234.bmp: radius 2.175678e-12, zoom level 4.596269e+11
frame-01240.bmp: radius 1.909366e-12, zoom level 5.237340e+11
frame-01241.bmp: radius 1.868264e-12, zoom level 5.352562e+11
frame-01198.bmp: radius 4.762411e-12, zoom level 2.099777e+11
frame-01242.bmp: radius 1.828047e-12, zoom level 5.470318e+11
frame-01243.bmp: radius 1.788696e-12, zoom level 5.590665e+11
frame-01244.bmp: radius 1.750192e-12, zoom level 5.713660e+11
frame-01197.bmp: radius 4.867184e-12, zoom level 2.054576e+11
frame-00854.bmp: radius 8.490534e-09, zoom level 1.177782e+08
frame-01250.bmp: radius 1.535961e-12, zoom level 6.510581e+11
frame-01245.bmp: radius 1.712516e-12, zoom level 5.839360e+11
frame-00946.bmp: radius 1.146707e-09, zoom level 8.720621e+08
frame-01248.bmp: radius 1.604287e-12, zoom level 6.233299e+11
frame-01246.bmp: radius 1.675652e-12, zoom level 5.967826e+11
frame-01249.bmp: radius 1.569752e-12, zoom level 6.370432e+11
frame-01247.bmp: radius 1.639581e-12, zoom level 6.099118e+11
frame-01251.bmp: radius 1.502897e-12, zoom level 6.653814e+11
frame-01196.bmp: radius 4.974262e-12, zoom level 2.010349e+11
frame-01253.bmp: radius 1.438890e-12, zoom level 6.949802e+11
frame-01254.bmp: radius 1.407916e-12, zoom level 7.102698e+11
frame-00945.bmp: radius 1.171935e-09, zoom level 8.532898e+08
frame-01252.bmp: radius 1.470545e-12, zoom level 6.800198e+11
frame-00141.bmp: radius 4.649687e-02, zoom level 2.150683e+01
frame-01256.bmp: radius 1.347953e-12, zoom level 7.418654e+11
frame-01255.bmp: radius 1.377608e-12, zoom level 7.258957e+11
frame-01257.bmp: radius 1.318937e-12, zoom level 7.581865e+11
frame-00855.bmp: radius 8.307763e-09, zoom level 1.203693e+08
frame-01259.bmp: radius 1.262764e-12, zoom level 7.919136e+11
frame-01264.bmp: radius 1.132577e-12, zoom level 8.829422e+11
frame-01258.bmp: radius 1.290545e-12, zoom level 7.748666e+11
frame-00944.bmp: radius 1.197717e-09, zoom level 8.349215e+08
frame-01265.bmp: radius 1.108197e-12, zoom level 9.023670e+11
frame-01195.bmp: radius 5.083695e-12, zoom level 1.967073e+11
frame-01261.bmp: radius 1.208984e-12, zoom level 8.271411e+11
frame-01267.bmp: radius 1.060999e-12, zoom level 9.425079e+11
frame-01266.bmp: radius 1.084341e-12, zoom level 9.222190e+11
frame-01260.bmp: radius 1.235581e-12, zoom level 8.093357e+11
frame-01262.bmp: radius 1.182958e-12, zoom level 8.453382e+11
frame-01263.bmp: radius 1.157494e-12, zoom level 8.639356e+11
frame-01270.bmp: radius 9.939450e-13, zoom level 1.006092e+12
frame-01268.bmp: radius 1.038160e-12, zoom level 9.632430e+11
frame-01271.bmp: radius 9.725489e-13, zoom level 1.028226e+12
frame-01269.bmp: radius 1.015812e-12, zoom level 9.844344e+11
frame-01272.bmp: radius 9.516134e-13, zoom level 1.050847e+12
frame-00856.bmp: radius 8.128926e-09, zoom level 1.230175e+08
frame-00943.bmp: radius 1.224067e-09, zoom level 8.169486e+08
frame-01273.bmp: radius 9.311286e-13, zoom level 1.073966e+12
frame-01274.bmp: radius 9.110847e-13, zoom level 1.097593e+12
frame-01275.bmp: radius 8.914723e-13, zoom level 1.121740e+12
frame-01194.bmp: radius 5.195537e-12, zoom level 1.924729e+11
frame-01276.bmp: radius 8.722821e-13, zoom level 1.146418e+12
frame-01277.bmp: radius 8.535050e-13, zoom level 1.171639e+12
frame-01280.bmp: radius 7.995643e-13, zoom level 1.250681e+12
frame-01278.bmp: radius 8.351321e-13, zoom level 1.197415e+12
frame-01279.bmp: radius 8.171547e-13, zoom level 1.223759e+12
frame-01282.bmp: radius 7.655113e-13, zoom level 1.306317e+12
frame-00942.bmp: radius 1.250997e-09, zoom level 7.993626e+08
frame-01283.bmp: radius 7.490325e-13, zoom level 1.335055e+12
frame-01281.bmp: radius 7.823525e-13, zoom level 1.278196e+12
frame-00140.bmp: radius 4.751980e-02, zoom level 2.104386e+01
frame-01286.bmp: radius 7.016944e-13, zoom level 1.425122e+12
frame-00857.bmp: radius 7.953940e-09, zoom level 1.257239e+08
frame-01284.bmp: radius 7.329086e-13, zoom level 1.364427e+12
frame-01287.bmp: radius 6.865894e-13, zoom level 1.456475e+12
frame-01285.bmp: radius 7.171317e-13, zoom level 1.394444e+12
frame-01193.bmp: radius 5.309839e-12, zoom level 1.883296e+11
frame-01288.bmp: radius 6.718096e-13, zoom level 1.488517e+12
frame-01290.bmp: radius 6.431976e-13, zoom level 1.554732e+12
frame-00941.bmp: radius 1.278519e-09, zoom level 7.821552e+08
frame-01291.bmp: radius 6.293519e-13, zoom level 1.588936e+12
frame-01289.bmp: radius 6.573480e-13, zoom level 1.521264e+12
frame-01293.bmp: radius 6.025481e-13, zoom level 1.659619e+12
frame-01292.bmp: radius 6.158042e-13, zoom level 1.623893e+12
frame-01296.bmp: radius 5.644676e-13, zoom level 1.771581e+12
frame-01294.bmp: radius 5.895774e-13, zoom level 1.696130e+12
frame-01295.bmp: radius 5.768859e-13, zoom level 1.733445e+12
frame-00858.bmp: radius 7.782720e-09, zoom level 1.284898e+08
frame-01298.bmp: radius 5.404273e-13, zoom level 1.850388e+12
frame-01299.bmp: radius 5.287938e-13, zoom level 1.891096e+12
frame-00940.bmp: radius 1.306646e-09, zoom level 7.653182e+08
frame-01192.bmp: radius 5.426655e-12, zoom level 1.842756e+11
frame-01300.bmp: radius 5.174108e-13, zoom level 1.932700e+12
frame-01297.bmp: radius 5.523167e-13, zoom level 1.810556e+12
frame-00139.bmp: radius 4.856523e-02, zoom level 2.059086e+01
frame-00859.bmp: radius 7.615186e-09, zoom level 1.313166e+08
frame-00939.bmp: radius 1.335392e-09, zoom level 7.488437e+08
frame-01191.bmp: radius 5.546041e-12, zoom level 1.803088e+11
frame-00860.bmp: radius 7.451258e-09, zoom level 1.342055e+08
frame-00938.bmp: radius 1.364771e-09, zoom level 7.327237e+08
frame-00138.bmp: radius 4.963367e-02, zoom level 2.014761e+01
frame-01190.bmp: radius 5.668054e-12, zoom level 1.764274e+11
frame-00861.bmp: radius 7.290859e-09, zoom level 1.371580e+08
frame-00937.bmp: radius 1.394796e-09, zoom level 7.169508e+08
frame-00137.bmp: radius 5.072561e-02, zoom level 1.971391e+01
frame-00936.bmp: radius 1.425481e-09, zoom level 7.015174e+08
frame-00862.bmp: radius 7.133913e-09, zoom level 1.401755e+08
frame-01189.bmp: radius 5.792751e-12, zoom level 1.726295e+11
frame-00935.bmp: radius 1.456842e-09, zoom level 6.864163e+08
frame-00863.bmp: radius 6.980346e-09, zoom level 1.432594e+08
frame-01188.bmp: radius 5.920192e-12, zoom level 1.689134e+11
frame-00934.bmp: radius 1.488892e-09, zoom level 6.716402e+08
frame-00136.bmp: radius 5.184157e-02, zoom level 1.928954e+01
frame-00864.bmp: radius 6.830084e-09, zoom level 1.464111e+08
frame-00933.bmp: radius 1.521648e-09, zoom level 6.571822e+08
frame-01187.bmp: radius 6.050436e-12, zoom level 1.652773e+11
frame-00865.bmp: radius 6.683057e-09, zoom level 1.496321e+08
frame-00135.bmp: radius 5.298209e-02, zoom level 1.887430e+01
frame-00932.bmp: radius 1.555124e-09, zoom level 6.430354e+08
frame-01186.bmp: radius 6.183546e-12, zoom level 1.617195e+11
frame-00866.bmp: radius 6.539194e-09, zoom level 1.529240e+08
frame-00134.bmp: radius 5.414769e-02, zoom level 1.846801e+01
frame-00931.bmp: radius 1.589337e-09, zoom level 6.291932e+08
frame-00867.bmp: radius 6.398429e-09, zoom level 1.562884e+08
frame-01185.bmp: radius 6.319584e-12, zoom level 1.582383e+11
frame-01184.bmp: radius 6.458615e-12, zoom level 1.548320e+11
frame-00868.bmp: radius 6.260694e-09, zoom level 1.597267e+08
frame-00930.bmp: radius 1.624302e-09, zoom level 6.156489e+08
frame-00133.bmp: radius 5.533894e-02, zoom level 1.807046e+01
frame-01183.bmp: radius 6.600704e-12, zoom level 1.514990e+11
frame-00869.bmp: radius 6.125923e-09, zoom level 1.632407e+08
frame-00929.bmp: radius 1.660037e-09, zoom level 6.023962e+08
frame-01182.bmp: radius 6.745920e-12, zoom level 1.482378e+11
frame-00870.bmp: radius 5.994054e-09, zoom level 1.668320e+08
frame-00132.bmp: radius 5.655640e-02, zoom level 1.768146e+01
frame-00871.bmp: radius 5.865024e-09, zoom level 1.705023e+08
frame-01181.bmp: radius 6.894330e-12, zoom level 1.450467e+11
frame-00928.bmp: radius 1.696558e-09, zoom level 5.894287e+08
frame-00872.bmp: radius 5.738771e-09, zoom level 1.742534e+08
frame-00131.bmp: radius 5.780064e-02, zoom level 1.730085e+01
frame-00873.bmp: radius 5.615235e-09, zoom level 1.780869e+08
frame-01180.bmp: radius 7.046005e-12, zoom level 1.419244e+11
frame-00927.bmp: radius 1.733882e-09, zoom level 5.767404e+08
frame-00874.bmp: radius 5.494359e-09, zoom level 1.820048e+08
frame-00130.bmp: radius 5.907225e-02, zoom level 1.692842e+01
frame-00926.bmp: radius 1.772028e-09, zoom level 5.643253e+08
frame-00875.bmp: radius 5.376086e-09, zoom level 1.860089e+08
frame-01179.bmp: radius 7.201017e-12, zoom level 1.388693e+11
frame-00129.bmp: radius 6.037184e-02, zoom level 1.656401e+01
frame-00876.bmp: radius 5.260358e-09, zoom level 1.901011e+08
frame-00925.bmp: radius 1.811012e-09, zoom level 5.521774e+08
frame-00877.bmp: radius 5.147121e-09, zoom level 1.942834e+08
frame-01178.bmp: radius 7.359440e-12, zoom level 1.358799e+11
frame-00128.bmp: radius 6.170002e-02, zoom level 1.620745e+01
frame-00924.bmp: radius 1.850855e-09, zoom level 5.402910e+08
frame-00878.bmp: radius 5.036322e-09, zoom level 1.985576e+08
frame-00879.bmp: radius 4.927908e-09, zoom level 2.029259e+08
frame-00923.bmp: radius 1.891573e-09, zoom level 5.286605e+08
frame-00127.bmp: radius 6.305743e-02, zoom level 1.585856e+01
frame-00880.bmp: radius 4.821828e-09, zoom level 2.073902e+08
frame-01177.bmp: radius 7.521347e-12, zoom level 1.329549e+11
frame-00922.bmp: radius 1.933188e-09, zoom level 5.172803e+08
frame-00881.bmp: radius 4.718031e-09, zoom level 2.119528e+08
frame-00126.bmp: radius 6.444469e-02, zoom level 1.551718e+01
frame-00921.bmp: radius 1.975718e-09, zoom level 5.061451e+08
frame-00882.bmp: radius 4.616469e-09, zoom level 2.166158e+08
frame-01176.bmp: radius 7.686817e-12, zoom level 1.300929e+11
frame-00883.bmp: radius 4.517093e-09, zoom level 2.213813e+08
frame-00920.bmp: radius 2.019184e-09, zoom level 4.952496e+08
frame-00884.bmp: radius 4.419856e-09, zoom level 2.262517e+08
frame-00919.bmp: radius 2.063606e-09, zoom level 4.845887e+08
frame-00885.bmp: radius 4.324712e-09, zoom level 2.312293e+08
frame-00125.bmp: radius 6.586247e-02, zoom level 1.518315e+01
frame-00918.bmp: radius 2.109005e-09, zoom level 4.741572e+08
frame-00886.bmp: radius 4.231617e-09, zoom level 2.363163e+08
frame-01175.bmp: radius 7.855927e-12, zoom level 1.272924e+11
frame-00887.bmp: radius 4.140525e-09, zoom level 2.415153e+08
frame-00917.bmp: radius 2.155403e-09, zoom level 4.639503e+08
frame-00888.bmp: radius 4.051394e-09, zoom level 2.468286e+08
frame-00916.bmp: radius 2.202822e-09, zoom level 4.539631e+08
frame-00889.bmp: radius 3.964182e-09, zoom level 2.522588e+08
frame-00915.bmp: radius 2.251284e-09, zoom level 4.441909e+08
frame-00914.bmp: radius 2.300813e-09, zoom level 4.346291e+08
frame-00913.bmp: radius 2.351430e-09, zoom level 4.252731e+08
frame-00890.bmp: radius 3.878848e-09, zoom level 2.578085e+08
frame-00124.bmp: radius 6.731145e-02, zoom level 1.485631e+01
frame-00912.bmp: radius 2.403162e-09, zoom level 4.161184e+08
frame-00911.bmp: radius 2.456031e-09, zoom level 4.071609e+08
frame-00891.bmp: radius 3.795350e-09, zoom level 2.634803e+08
frame-01174.bmp: radius 8.028757e-12, zoom level 1.245523e+11
frame-00910.bmp: radius 2.510064e-09, zoom level 3.983962e+08
frame-00909.bmp: radius 2.565286e-09, zoom level 3.898201e+08
frame-00908.bmp: radius 2.621722e-09, zoom level 3.814287e+08
frame-00892.bmp: radius 3.713650e-09, zoom level 2.692769e+08
frame-00906.bmp: radius 2.738347e-09, zoom level 3.651839e+08
frame-00905.bmp: radius 2.798590e-09, zoom level 3.573228e+08
frame-00894.bmp: radius 3.555487e-09, zoom level 2.812554e+08
frame-00907.bmp: radius 2.679400e-09, zoom level 3.732179e+08
frame-00893.bmp: radius 3.633708e-09, zoom level 2.752010e+08
frame-00902.bmp: radius 2.987390e-09, zoom level 3.347403e+08
frame-00904.bmp: radius 2.860159e-09, zoom level 3.496309e+08
frame-00903.bmp: radius 2.923083e-09, zoom level 3.421046e+08
frame-00900.bmp: radius 3.120282e-09, zoom level 3.204839e+08
frame-00898.bmp: radius 3.259084e-09, zoom level 3.068347e+08
frame-00899.bmp: radius 3.188928e-09, zoom level 3.135850e+08
frame-00895.bmp: radius 3.478951e-09, zoom level 2.874430e+08
frame-00896.bmp: radius 3.404061e-09, zoom level 2.937667e+08
frame-00901.bmp: radius 3.053113e-09, zoom level 3.275345e+08
frame-00897.bmp: radius 3.330784e-09, zoom level 3.002296e+08
frame-00123.bmp: radius 6.879230e-02, zoom level 1.453651e+01
frame-01173.bmp: radius 8.205390e-12, zoom level 1.218711e+11
frame-00000.bmp: radius 1.000000e+00, zoom level 1.000000e+00
frame-00001.bmp: radius 9.784736e-01, zoom level 1.022000e+00
frame-00122.bmp: radius 7.030573e-02, zoom level 1.422359e+01
frame-00002.bmp: radius 9.574105e-01, zoom level 1.044484e+00
frame-01172.bmp: radius 8.385909e-12, zoom level 1.192477e+11
frame-00003.bmp: radius 9.368009e-01, zoom level 1.067463e+00
frame-00121.bmp: radius 7.185245e-02, zoom level 1.391741e+01
frame-00004.bmp: radius 9.166350e-01, zoom level 1.090947e+00
frame-01171.bmp: radius 8.570399e-12, zoom level 1.166807e+11
frame-00005.bmp: radius 8.969031e-01, zoom level 1.114948e+00
frame-00006.bmp: radius 8.775960e-01, zoom level 1.139477e+00
frame-00120.bmp: radius 7.343321e-02, zoom level 1.361782e+01
frame-01170.bmp: radius 8.758947e-12, zoom level 1.141690e+11
frame-00007.bmp: radius 8.587045e-01, zoom level 1.164545e+00
frame-00119.bmp: radius 7.504874e-02, zoom level 1.332467e+01
frame-01169.bmp: radius 8.951644e-12, zoom level 1.117113e+11
frame-00008.bmp: radius 8.402196e-01, zoom level 1.190165e+00
frame-00009.bmp: radius 8.221327e-01, zoom level 1.216349e+00
frame-00118.bmp: radius 7.669981e-02, zoom level 1.303784e+01
frame-01168.bmp: radius 9.148580e-12, zoom level 1.093066e+11
frame-00010.bmp: radius 8.044352e-01, zoom level 1.243108e+00
frame-00117.bmp: radius 7.838721e-02, zoom level 1.275718e+01
frame-01167.bmp: radius 9.349849e-12, zoom level 1.069536e+11
frame-00011.bmp: radius 7.871185e-01, zoom level 1.270457e+00
frame-00116.bmp: radius 8.011173e-02, zoom level 1.248257e+01
frame-00012.bmp: radius 7.701747e-01, zoom level 1.298407e+00
frame-01166.bmp: radius 9.555546e-12, zoom level 1.046513e+11
frame-00013.bmp: radius 7.535956e-01, zoom level 1.326972e+00
frame-00115.bmp: radius 8.187418e-02, zoom level 1.221386e+01
frame-01165.bmp: radius 9.765768e-12, zoom level 1.023985e+11
frame-00014.bmp: radius 7.373734e-01, zoom level 1.356165e+00
frame-01164.bmp: radius 9.980615e-12, zoom level 1.001942e+11
frame-00114.bmp: radius 8.367542e-02, zoom level 1.195094e+01
frame-00015.bmp: radius 7.215004e-01, zoom level 1.386001e+00
frame-01163.bmp: radius 1.020019e-11, zoom level 9.803741e+10
frame-00113.bmp: radius 8.551627e-02, zoom level 1.169368e+01
frame-00016.bmp: radius 7.059691e-01, zoom level 1.416493e+00
frame-01162.bmp: radius 1.042459e-11, zoom level 9.592701e+10
frame-00017.bmp: radius 6.907721e-01, zoom level 1.447656e+00
frame-01161.bmp: radius 1.065393e-11, zoom level 9.386205e+10
frame-00112.bmp: radius 8.739763e-02, zoom level 1.144196e+01
frame-01160.bmp: radius 1.088832e-11, zoom level 9.184153e+10
frame-00018.bmp: radius 6.759022e-01, zoom level 1.479504e+00
frame-00111.bmp: radius 8.932038e-02, zoom level 1.119565e+01
frame-01159.bmp: radius 1.112786e-11, zoom level 8.986451e+10
frame-00019.bmp: radius 6.613525e-01, zoom level 1.512053e+00
frame-01158.bmp: radius 1.137268e-11, zoom level 8.793005e+10
frame-00020.bmp: radius 6.471159e-01, zoom level 1.545318e+00
frame-00110.bmp: radius 9.128543e-02, zoom level 1.095465e+01
frame-01157.bmp: radius 1.162287e-11, zoom level 8.603723e+10
frame-00021.bmp: radius 6.331858e-01, zoom level 1.579315e+00
frame-01156.bmp: radius 1.187858e-11, zoom level 8.418516e+10
frame-00022.bmp: radius 6.195556e-01, zoom level 1.614060e+00
frame-00109.bmp: radius 9.329371e-02, zoom level 1.071884e+01
frame-01155.bmp: radius 1.213991e-11, zoom level 8.237296e+10
frame-00023.bmp: radius 6.062188e-01, zoom level 1.649569e+00
frame-01154.bmp: radius 1.240698e-11, zoom level 8.059976e+10
frame-00024.bmp: radius 5.931691e-01, zoom level 1.685860e+00
frame-00108.bmp: radius 9.534617e-02, zoom level 1.048810e+01
frame-01153.bmp: radius 1.267994e-11, zoom level 7.886474e+10
frame-01152.bmp: radius 1.295890e-11, zoom level 7.716706e+10
frame-00025.bmp: radius 5.804003e-01, zoom level 1.722949e+00
frame-01151.bmp: radius 1.324399e-11, zoom level 7.550593e+10
frame-00026.bmp: radius 5.679063e-01, zoom level 1.760854e+00
frame-00107.bmp: radius 9.744379e-02, zoom level 1.026233e+01
frame-01150.bmp: radius 1.353536e-11, zoom level 7.388056e+10
frame-00027.bmp: radius 5.556813e-01, zoom level 1.799593e+00
frame-00028.bmp: radius 5.437195e-01, zoom level 1.839184e+00
frame-01149.bmp: radius 1.383314e-11, zoom level 7.229017e+10
frame-00106.bmp: radius 9.958755e-02, zoom level 1.004142e+01
frame-00029.bmp: radius 5.320152e-01, zoom level 1.879646e+00
frame-00030.bmp: radius 5.205628e-01, zoom level 1.920998e+00
frame-01148.bmp: radius 1.413747e-11, zoom level 7.073403e+10
frame-00031.bmp: radius 5.093569e-01, zoom level 1.963260e+00
frame-00105.bmp: radius 1.017785e-01, zoom level 9.825260e+00
frame-00032.bmp: radius 4.983923e-01, zoom level 2.006451e+00
frame-01024.bmp: radius 2.100307e-10, zoom level 4.761210e+09
frame-01147.bmp: radius 1.444849e-11, zoom level 6.921138e+10
frame-01025.bmp: radius 2.055095e-10, zoom level 4.865956e+09
frame-00033.bmp: radius 4.876637e-01, zoom level 2.050593e+00
frame-01026.bmp: radius 2.010856e-10, zoom level 4.973007e+09
frame-01146.bmp: radius 1.476636e-11, zoom level 6.772150e+10
frame-00034.bmp: radius 4.771661e-01, zoom level 2.095706e+00
frame-01027.bmp: radius 1.967569e-10, zoom level 5.082413e+09
frame-00104.bmp: radius 1.040176e-01, zoom level 9.613757e+00
frame-01028.bmp: radius 1.925214e-10, zoom level 5.194226e+09
frame-00035.bmp: radius 4.668944e-01, zoom level 2.141812e+00
frame-01145.bmp: radius 1.509122e-11, zoom level 6.626370e+10
frame-01029.bmp: radius 1.883772e-10, zoom level 5.308499e+09
frame-00103.bmp: radius 1.063060e-01, zoom level 9.406808e+00
frame-01030.bmp: radius 1.843221e-10, zoom level 5.425286e+09
frame-00036.bmp: radius 4.568438e-01, zoom level 2.188932e+00
frame-01144.bmp: radius 1.542323e-11, zoom level 6.483728e+10
frame-01031.bmp: radius 1.803543e-10, zoom level 5.544643e+09
frame-00037.bmp: radius 4.470096e-01, zoom level 2.237088e+00
frame-00102.bmp: radius 1.086447e-01, zoom level 9.204313e+00
frame-01032.bmp: radius 1.764719e-10, zoom level 5.666625e+09
frame-01143.bmp: radius 1.576254e-11, zoom level 6.344157e+10
frame-00038.bmp: radius 4.373871e-01, zoom level 2.286304e+00
frame-01033.bmp: radius 1.726731e-10, zoom level 5.791291e+09
frame-00039.bmp: radius 4.279717e-01, zoom level 2.336603e+00
frame-01142.bmp: radius 1.610931e-11, zoom level 6.207590e+10
frame-00101.bmp: radius 1.110349e-01, zoom level 9.006177e+00
frame-01034.bmp: radius 1.689560e-10, zoom level 5.918699e+09
frame-00040.bmp: radius 4.187590e-01, zoom level 2.388008e+00
frame-01141.bmp: radius 1.646372e-11, zoom level 6.073963e+10
frame-01035.bmp: radius 1.653190e-10, zoom level 6.048910e+09
frame-00100.bmp: radius 1.134777e-01, zoom level 8.812306e+00
frame-00041.bmp: radius 4.097446e-01, zoom level 2.440544e+00
frame-01036.bmp: radius 1.617603e-10, zoom level 6.181986e+09
frame-01140.bmp: radius 1.682592e-11, zoom level 5.943212e+10
frame-00042.bmp: radius 4.009243e-01, zoom level 2.494236e+00
frame-00099.bmp: radius 1.159742e-01, zoom level 8.622609e+00
frame-01037.bmp: radius 1.582782e-10, zoom level 6.317990e+09
frame-01139.bmp: radius 1.719609e-11, zoom level 5.815276e+10
frame-00043.bmp: radius 3.922938e-01, zoom level 2.549110e+00
frame-01038.bmp: radius 1.548710e-10, zoom level 6.456986e+09
frame-00098.bmp: radius 1.185256e-01, zoom level 8.436995e+00
frame-00044.bmp: radius 3.838492e-01, zoom level 2.605190e+00
frame-01138.bmp: radius 1.757440e-11, zoom level 5.690094e+10
frame-01039.bmp: radius 1.515372e-10, zoom level 6.599040e+09
frame-00045.bmp: radius 3.755863e-01, zoom level 2.662504e+00
frame-00097.bmp: radius 1.211332e-01, zoom level 8.255377e+00
frame-01040.bmp: radius 1.482751e-10, zoom level 6.744218e+09
frame-01137.bmp: radius 1.796104e-11, zoom level 5.567606e+10
frame-00046.bmp: radius 3.675012e-01, zoom level 2.721079e+00
frame-00096.bmp: radius 1.237981e-01, zoom level 8.077668e+00
frame-01041.bmp: radius 1.450833e-10, zoom level 6.892591e+09
frame-01136.bmp: radius 1.835618e-11, zoom level 5.447756e+10
frame-00047.bmp: radius 3.595902e-01, zoom level 2.780943e+00
frame-00095.bmp: radius 1.265217e-01, zoom level 7.903785e+00
frame-01042.bmp: radius 1.419602e-10, zoom level 7.044228e+09
frame-00048.bmp: radius 3.518496e-01, zoom level 2.842124e+00
frame-00094.bmp: radius 1.293051e-01, zoom level 7.733645e+00
